SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/15/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0482","0.002604"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/16/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.2692","0.014537"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/17/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","2.1974","0.118659"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/18/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","26.0021","1.404114"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/19/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","12.9422","0.698879"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/20/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","2.2906","0.123692"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/21/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","34.2659","1.850359"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/22/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0724","0.003910"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/23/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0032","0.000173"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/25/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0027","0.000146"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/26/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.1242","0.006707"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/27/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","6.7145","0.362583"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/28/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","1.8621","0.100552"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/29/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","4.603","0.248563"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/30/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","4.5222","0.244199"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/2/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","32.4732","1.753553"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/3/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","0.0537","0.002901"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/4/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","161.1185","8.700398"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/5/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","161.1774","8.703579"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/6/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","5.7805","0.312147"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/9/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","101.5299","5.482613"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/10/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","3.4139","0.184351"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/11/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","24.4548","1.320558"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/12/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","78.1159","4.218260"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/13/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","121.6834","6.570904"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/14/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","6.4821","0.350033"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/15/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","15.9101","0.859146"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/16/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","87.9066","4.746957"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/17/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","5.2861","0.285449"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/18/2023","15adff7b-0dab-4c00-889d-caa6d4fb31bb","Storage","Tiered Block Blob","EU West","Hot LRS Write Operations","8.1023","0.437523"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/24/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.002","0.000000"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/25/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.033","0.000003"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/28/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.479","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/29/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","4.121","0.000417"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/30/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.52","0.000049"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","8/31/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.486","0.000053"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/1/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.159","0.000018"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/2/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.005","0.000001"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/3/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.283","0.000028"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/4/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.611","0.000060"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/5/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","11.888","0.001195"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/6/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.492","0.000153"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/7/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","2.918","0.000298"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/8/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","3.016","0.000304"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/9/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.087","0.000009"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/10/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.127","0.000012"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/11/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.388","0.000038"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/12/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","8.267","0.000832"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/13/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","5.078","0.000520"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/14/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","25.005","0.002510"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/15/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","11.747","0.001180"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/16/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","13.79","0.001385"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/17/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.09","0.000112"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/18/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.578","0.000160"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/19/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.14","0.000116"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/20/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","6.186","0.000624"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/21/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","11.284","0.001134"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/22/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.859","0.000191"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/23/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.499","0.000054"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/24/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.849","0.000085"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/25/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.088","0.000009"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/26/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","2.969","0.000297"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/27/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","2.728","0.000281"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/28/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","8.705","0.000879"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/29/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.449","0.000048"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","9/30/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.362","0.000040"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/1/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.061","0.000007"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/2/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","16.504","0.001668"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/3/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.712","0.000075"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/4/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","34.351","0.003450"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/5/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","69.39","0.006972"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/6/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","2.53","0.000258"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/7/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.35","0.000036"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/8/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.16","0.000018"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/9/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","40.253","0.004043"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/10/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","4.922","0.000501"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/11/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","9.803","0.000991"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/12/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","9.361","0.000950"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/13/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","17.005","0.001720"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/14/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","3.618","0.000365"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/15/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","0.474","0.000052"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/16/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","4.15","0.000421"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/17/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.327","0.000137"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","10/18/2023","4fb07cda-46df-5f0e-833f-ccd8f80aa547","Cognitive Services","Azure OpenAI","All","Embeddings-Ada Tokens","1.407","0.000145"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/12/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.011435","0.005717"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/13/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.036329","0.018165"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/14/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/15/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/16/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/17/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/18/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/19/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/20/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/21/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/22/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/23/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/24/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/25/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/26/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/27/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/28/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/29/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","4/30/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/1/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/2/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/3/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/4/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/5/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/6/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/7/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/8/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/9/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/10/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/11/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/12/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/13/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/14/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/15/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/16/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/17/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/18/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
"Microsoft Azure Sponsorship","46a57e0b-a067-4972-a19f-da4b2857afb2","5/19/2023","0b608a26-f611-4232-8192-ce81b6b57194","Azure DNS","All","All","Private Zone","0.032256","0.016128"
